label,text
1,CAN - Not as good as I would have hoped. Too much wet wheat aroma. - Drinking an 805 Blonde @ ISO: Beers - http://t.co/7B72TAFWNh
0,Ready for purchase Wine and Spa Gift Basket. To order any of my Kreationz please email me at… http://t.co/39UWDZ2vVq
1,It's just one shot left of this drank in this glass don't make me break it
1,@paletps @francisofvalois @mariedevalois so pretty much saying the regboners watching 201 are gonna be drunk tweeting across all time zones
1,"This is something we would do @alyssaxosavina ""@drunk: I want to get this drunk tonight http://t.co/0GYj40WZqr"""
1,Took a little trip to Nellysford today to drink some cider. #hashbrownnofilter #ilovemountainair @… https://t.co/ZgQEC3HHYO
1,I am actually hoping it snows so that @Whimofthesouth gets snowed in at SBC and we watch gossip girl and sip on champagne and wine. ❄️❄️
1,"""You should try the whiskey trail in Ireland, my mom did it when she was pregnant with me...which kind of explains a lot"""
0,Terrorize! @ Dirty martini palm beach gardens http://t.co/b16h6sUnwc
0,Checking out this bar in the Mission with Abby . We were expecting Muppets but sadly there are none. :( https://t.co/iYTveiwLAJ
1,I hate being hungover and then puking the morning after its worse than puking while drunk fml
1,"I really miss my grandparents on Christmas, so it's nice to drink out… https://t.co/Gg9UKKlfY2"
1,Dishes ✅ laundry ✅ apartment cleaned ✅ now I can enjoy a beer 👍
1,Drinking potent beer is really the move though #troegs #Perpetual #ipa #samueladams #beergoddess
0,"This Friday night...Hampstead, NC. 9pm @ Oasis Bar http://t.co/CrDtkBcFpZ"
1,"It's Tuesday and it's jordyns birthday so that means tequila , chips and guac ☺️💖"
1,My girls and I are forever wingin it when we go get drunk at parties
0,Now I'm drinking sweet tea I need to change back because that MacDonald's tea making me break out
0,New Progress beer! Vaquero Imperial Wheat Ale 8.7%. Brewed with wheat and unique New Zealand hops for… http://t.co/xEy3KrJ0oI
1,Enjoying a Bourbon Barrel Aged Michigan Maple Brown Ale by @Rochmillsbeerco @ Van Ness's Time Out — https://t.co/dcdNXdagCH
0,"Beer &amp; boobies #quemasquieres (@ University Drafthouse in Edinburg, TX) https://t.co/aHyRirGl61 http://t.co/vXDq6SPL5R"
1,I want to live a life where me and my husband where polo and act classy and drink expensive champagne
1,I think ill take a break from yard work and have a glass of wine :)
1,Drinking a bottle of Riesling and watching Gilmore Girls on a Saturday night.. You'd think I was single
0,"Seriously guys, you need to buy all of your rum from me. I carry everything Wray and Nephew sells except wine. Link me."
0,Hot Air Ballon rides over San Diego's wine country...
0,"by @ittierretopshop ""Y llego ale :) @alejandraortizt  y #arturogonzalez sigue feliz con tantos… http://t.co/01rZ0CruQV"
0,"""@_Yelllaaa: ""@doublex_preston: I don't do a lot of drinking but that pack have a niggas hoodie stinking"" lol RT"""
0,We Cute THO!!!!! @ Dreamz Hookah Lounge https://t.co/jBkERYscRD
0,My bar hopping buddy🐶❤️ #aussie #miniaussie #orlandodoesntsuck @ The Imperial at Washburn Imports https://t.co/e6DDYQG23H
1,"Getting the ""pretty woman"" cocktail because obviously. (@ Beverly Wilshire, Beverly Hills (A Four Seasons Hotel)) http://t.co/WWY0v9J2WZ"
0,I know I got some Paisa followers that dance some banda 😈 come buy food and beer while you dance or watch the rodeo http://t.co/Ujl7IPNFPb
1,Cocktails and sushi with my mom for dinner 💚 @ Soma Sushi http://t.co/GTMOnN8nSR
1,Got a 90 on my math quiz. Time to celebrate. Beer timeeee
1,This is great - aug 2012 - Drinking an Escoffier by @breweryvivant @ Tasty Beverage Co  — http://t.co/ZU9EUoBgrW
0,"Keeping the bar stocked &amp; tidy with Beau &amp; Levi pouring your favotes till 8 (@ Gold Coast Bar in West Hollywood, CA) https://t.co/7msT920UC0"
1,@frielll you need to get drunk with me Saturday... No isn't an answer !!!
0,Acting like I don't have early call time tmr..... 😰😰😰😰 @ Social Bar and Lounge http://t.co/UkBVcvcyIR
0,Nothing is better than an open bar
0,"Last call is 10pm?! That's it. We gotta move to Nevada. (at @Chilis Grill &amp; Bar in San Leandro, CA w/ @jjessop) https://t.co/DZMQ5Ttm9s"
0,Or but leave a kiss in the cup and I'll look not for wine
1,Pineapple and vanilla/coconut-infused. - Drinking an 10-Speed Hoppy Wheat at @tomtaproom - http://t.co/zSeBv1Fybl #photo
1,How a rye should be brewed - Drinking a Rowdy by @AtlasBrewWorks @ James Mackey's Public House  — http://t.co/uu6M2YAC4Y
0,@heartbreakMLG good God. Is that the drink I should keep on hand for you this semester?
1,"come drink with me #newwave night saturday oct 3, 2015 @thesharkcluboc with @djalpha of @limelightoc… https://t.co/7PqTg8m7hR"
1,A nice Kolsch. Perhaps a touch too malty but still refreshing for beer fest ... (Bike Beer Kolsch) http://t.co/xLInwyJnS2
1,My dad's the rambler when he drinks
0,“@Alcohoilic: My alcohol tolerance is too high for my paycheck”
0,Airport bars are an absolute breeding ground for cocktail fiends and degenerates
1,Hoppier than I was expecting for a session. - Drinking a Bottle Rocket ISA by @phillipsbeer at @theterminalpub  — http://t.co/BVRziE2tpQ
0,When I drink I barely stay off this shit. I enjoy the people I follow
1,5:30pm &amp; 102 degrees in the shade; I'm goin' for it! A root beer float for Happy Hour! Keep Cool!… https://t.co/J25tf2wAaU
0,SOMEONE KEEP ME UPDATED ON THE GAME. I'm at a bar without TVA #StanleyCupFinal
0,*waits for Laur to get a ton of DMs now that the blue bar is gone and she can resond*
0,Who woulda thought by the end of 2015 we would all be Beliebers. V thankful for y'all 😘 @ Tokio Pub https://t.co/HQuW1f1Jl2
0,@royal_demand  #BlackOut  up in Buckhead Bottle Bar! #viceverses #heard @ Buckhead Bottle Bar &amp; Bistro http://t.co/6CHRSiWw5N
0,"Yes, hi. Just curious. Why am I bored??? Also, why is there not a drink in my hand?"
1,girls get slutty off dat box wine tho
1,Happy 4th from the burgh #canconvenience - Drinking an 077XX @ Woodland Hills Pool - http://t.co/Qd78JMElVr #photo
0,I'm an asshole regardless if I'm sober or not.
1,"TGIF, right? - Drinking a Ruination Double IPA 2.0 by @StoneBrewingCo @ Tribble's Haven  — https://t.co/RGi6GS1MIV"
1,"""@GRAMZD: “@BONNiE__B: Wait.....did i see @GRAMZD las night or naw?” Yea u did wit ya drunk ass"" wat i was doin"
0,"""did you know 100% of people who drink water die"" @MarinaChoo"
0,BARS “@NICthaDON: I see where your loyalty lies. My loyalty has died.”
1,When I drunk text I spill everything but it mostly makes no sense so it works out for me.
1,"This was supposed to be vanilla bean ice-cream, vanilla stoli and root beer. I got Chimay beer instead… http://t.co/RnEcEIvNsy"
1,Drinking a Foster's Lager by Foster's Group at @outback — http://t.co/ol2cZ7Tj1c
0,"“@PimpBillClinton: ""Brunch"" is just how an alcoholic pronounces ""breakfast.""” @AlexHackwell"
1,@GeauxstRhythm oh I was just drinking it to mask that flavor of tequila that was my first time on that lol
0,"Intoxicated with madness 
I'm in love with my sadness"
1,Drinking a Choklat by @stbcbeer @ Quad City Landfill — https://t.co/DcI4OCI9Tj #photo
0,Thinking about leaving my credit card on hold so I can't buy drinks &amp; food out tonight
0,“@FarrFromAvvrage: really tryanna channel my inner Euroz. and go bar Tf OUT” - Do ya thang doe! Lol
1,I'm on my way to being drunk. Reminiscing with Cassidy about us drinking and eating s'mores and fruit and then... Oh my god
0,Go USA! With @andrewhd (@ Globe Bar &amp; Cafe w/ 2 others) https://t.co/dDWpzwmoHQ
1,It feels weird being drunk in front of my.parents but I don't give a fuck cause it's my fucking birthday
1,Having Jameson and Ginger ales in honor of @GldnStateOfMind coming home in two weeks!
0,Just added Jailbreak The Carrot Cake Conspiracy on tap. See our full beer menu: http://t.co/SyoPYq7Jfw #BeerMenus
1,"Anyways, @Joeistherealest is getting drunk and cross faded without me so that's that haha"
1,That's a great draught beer - Drinking a Devil Dancer (2014) by @foundersbrewing @ House Of 1000 Beers  — http://t.co/e2QSNxOsFC
1,Pre-emptive shite: Having a drink before the looming fight with your girlfriend. #vodkasoda
0,I feel like i have barely drank any water today
0,V8 is by far the grossest drink known to mankind 😲
0,"My bed is surrounded by root beer cans, beer cans, and bags of chips. #bachelorpad?"
0,At Angelbeck's in Montclair w/ a wine connoisseur. Making Veggie Lasagna tonight &amp; need the perfect… http://t.co/JIgSSe3bSD
1,Matt does a double take as he hears his first pint is free! #pintsforgoals http://t.co/nx5atiQe8P
0,What's happening? Why is everybody bashing champagne on the TL? Me and Drake over here distraught.
0,"@flinds  redbull is yellow, vodka is clear, I parked trains, while sippin on some KOOLAID"
0,I didn't have time to get a drink before I left the house and now I'm dying of thirst
0,@Erin_Boudreau @fodorstravel I heard that he can pour a mean rum and coke.
0,Feeling good for not drinking pop for the last forty days. Contemplating to keep it that way.
1,Yeah I'm drinking and I gotta go to work less than 2 hours so....
0,@BelitaBliss it's this girl in the bar that look just like you
0,"""@fourloko: Follow us to make your wildest dreams come true. http://t.co/LQolrlJoSt"" I vowed never to drink this shit again 5 years ago."
1,@NatalieScreaams having a life is so overrated... Just have beers
1,Valancunias apparently has sobered up from his DUI
1,WELL THIS IS JUST GREAT MY 2nd BEER PONG PARTNER IS GONE NOW TOO
1,Fantastic. No regrets with this beer order. - Drinking a D'Town Drafts: Biere De Mars at @victorybeer - http://t.co/x6H8wTzR5K
0,Tight Sexy Dress Party Tonite we_grown Aka Grown Folks Lounge | 3-1 Drinks &amp; No Cover! There Will Be A… http://t.co/9dk2vo68kw
1,Drinking a Winter Welcome Ale 2014-2015 by Samuel Smith Old Brewery @ Melrose Hill — http://t.co/phCmR9SHsL
1,230 cancelled you know what that means.. Breaking bad till it's time to get drunk #yahyahyah
1,From champagne to tequila (@ LOCAL Public Eatery Kitsilano - @localkits) http://t.co/7AF3sa4Jrv
0,leaving school early just to get my self some food from the bar 👋
0,Come see me at AJs Sports Bar tonight for the fight!
1,@_MikeAGutierrez bro I woke up today at 3pm I had a log ass night haha I got stupid drunk haha then I took a 2 hour nap lol
1,"Whiskey and rye, whiskey and rye till the day that I die"
1,Found out how high my alcohol tolerance is last night. Not sure if I should be proud or frightened. #professaholic
0,1st time buying alcohol being 21 and they gave me a beer bottle opener but I don't drink beer 😕😂
1,I can't taste the alcohol at all. But my god is it there. Very light and nic... (Perry Hard Cider) http://t.co/EmXdsjVM8B
0,This #golfcourse has a great #view of #Boston ⛳️ @ Granite Links Golf Club and The Tavern at Quarry… https://t.co/yNV6KXfMEo
0,“@FriendlyAssh0le: When a thot says she wants a sip of your drink http://t.co/KDzjp8tr0U”😂😩😂😩😂
1,When does Shantel drink and not throw up bc idk
1,Kate wants to fight everyone when she's drunk 😂
0,Imagine a brewery with its own enclosed courtyard. Now imagine it being part of the tap room. @… https://t.co/dLG2wV8NyB
1,"So what I drink beer daily , gamble , dominate and make girls into bad bitches and have 8 grand week partygirls 716 258 0816"
0,"@ISUPD helping students do keg stands 😂😂😂 it's okay, it's only root beer http://t.co/gmpRWLFW3N"
1,I was literally just in the mood to drunk text everyone last night
0,I forgot How good it feels to actually do something other then drink and be a bum
1,I shouldn't hlbe drunk but those vodka gummies got to me 🐍🐍
0,36 hours and 52 minutes left until I can drink coffee again. 😍🙌
1,You know you have a problem when you even put rum in your morning shake /smoothie 😏
0,"My ""I recycle drunk girls"" shirt gets me a whole lot of unwanted attention,  but I'm not complaining!"
1,Some wines with dinner at La Tupina in Bordeaux city: an old favorite aperitif brought back to life by… http://t.co/WQWkYCAfhW
0,Reward for all-day conference attendance: free adult beverages #expertevent14 @ IAC http://t.co/qdGcQ0B9uS
0,"Lunch son, lunch.. (@ Jack Astor's Bar &amp; Grill - @jackastorsyyc in Calgary, AB) https://t.co/2aJv1E9HYT"
0,Come get some crafted cocktails or fireball!!! @concretecowboyd #GIDDYUP #CCBRAND #SOLDOUT @ Concrete… https://t.co/Slr1o2Rwrw
1,@DiscoverIreland Craft beer is why I am going. http://t.co/UUA2RUXZ5x needs an update :)
0,Dinner!!! (@ Steel City Brewhouse - @steelcbrewhouse w/ 2 others) http://t.co/HlMrrf5I7a
1,About to get a drink then watch netflix til I knock .
0,"""@jenni_the_cat: ''That girl is totally checking you out,'' said Vodka."" How did u know it was vodka"
1,At this bar excited for the day when I can legally drink lol
0,Beats &amp; Burlesque this Thursday w/ @auroranatrix #TaniaSofiaLuna @SireEsq $90 Moet BTL special photo:… http://t.co/Y2tlKHQ0iE
0,"Patio, smashers, great burger menu, awesome wings, 20 beers on tap, the Belmont and Jessika and John at 10pm- you're welcome! #dayplanned"
1,"Light on the sour and salt, tasty - Drinking an Original Ritterguts Gose @ Arena's Deli Milford - http://t.co/xCBYXBZXlf #photo"
0,Everything I've been drinking lately has been coating my throat.it makes it so hard to swallow/breath.
1,"Hobbled to get some whiskey :) (with Leah, Tina, and 2 others at @BOKAkitchen) [pic] — https://t.co/kmQz3jgU66"
0,"Painting my nails, drinking some Gatorade and attempting to study for the next final😶"
0,I swear almost everyone at work thinks I'm a alcoholic 😂😂😂
0,"I'm at American Retro Bar &amp; Grill (New York, NY) http://t.co/IdGyP5D9f1"
1,Drinking a Bouncy House by @smuttynosebeer @ Greensboro Coliseum Special Events Center — http://t.co/5VvPp85zfL
0,"This bar has a walk-in beer fridge with a sticker that says ""the Walken beer cooler"" and a picture of Christopher Walken's face omg."
0,This alcohol edu case though
0,Sweet tea from McDonalds...I drink that. Super hot fire...I spit that. Two and a half men... I watch that. http://t.co/dM1fxjTp3o
1,"Come back to my room, and my roomie has a bottle of alcohol for me. #truelove 💛"
1,@kymbosliceee haha oh em gee that last drink you made was 😋😋 that was fun! Thanks again😘😘 love you!
0,I should have hit the bar tonight.
0,Coffee stop (at @JPsCoffee &amp; Espresso Bar w/ 2 others) http://t.co/EIcVv4udfP
0,"Eating off paper plates, using a plastic fork, and drinking out of plastic cups is apparently what we do in TDC now?"
0,Cocktails for all the ladies!  Let's do it for Happy Hour this evening.  @meluchitas @ Meluchis http://t.co/fHdTquUiKL
0,"Life for me is just weed and brews, weed and brews"
0,“@Smiley_Flystr8: “@DreYoungShotta: Side niggas still winning 😂 https://t.co/6Np8k7biTJ”😭😂” she was at tattoo bar that's why she ain't show
0,"TONIGHT

Its #LadiesNight at Blueprint Lounge tonight #FREE for ladies #sweetlarock on the #music and… http://t.co/bbH1WzUAVp"
